Median Rate,Longitude,Latitude,"""1990""","""1991""","""1992""","""1993""","""1994""","""1995""","""1996""","""1997""","""1998""","""1999""","""2000""","""2001""","""2002""","""2003""","""2004""","""2005""","""2006""","""2007""","""2008""","""2009""","""2010""","""2011""","""2012""","""2013""","""2014""","""2015""","""2016""","""2017""","""2018""","""2019""","""2020""","""2021""","""2022""","""2023""","""2024""","""2025""","""2026""","""2027""","""2028""","""2029""","""2030""","""2031""","""2032""","""2033""","""2034""","""2035""","""2036""","""2037""","""2038""","""2039""","""2040""","""2041""","""2042""","""2043""","""2044""","""2045""","""2046""","""2047""","""2048""","""2049""","""2050""","""2051""","""2052""","""2053""","""2054""","""2055""","""2056""","""2057""","""2058""","""2059""","""2060""","""2061""","""2062""","""2063""","""2064""","""2065""","""2066""","""2067""","""2068""","""2069""","""2070""","""2071""","""2072""","""2073""","""2074""","""2075""","""2076""","""2077""","""2078""","""2079""","""2080""","""2081""","""2082""","""2083""","""2084""","""2085""","""2086""","""2087""","""2088""","""2089""","""2090""","""2091""","""2092""","""2093""","""2094""","""2095""","""2096""","""2097""","""2098""","""2099""","""2100""","""2101""","""2102""","""2103""","""2104""","""2105""","""2106""","""2107""","""2108""","""2109""","""2110""","""2111""","""2112""","""2113""","""2114"""
0.004817918,133.775136,-25.274398,16.83737288,16.28848982,16.83089071,17.10062806,17.02367012,17.0116172,17.98153733,18.01715505,18.54058404,17.19979166,17.20903399,16.73412301,17.35253794,17.4149047,17.32749232,17.78319155,17.93486668,18.11227847,18.24232926,18.21404413,18.21886205,18.22367997,18.22849788,18.2333158,18.23813372,18.24295164,18.24776956,18.25258747,18.25740539,18.26222331,18.26704123,18.27185915,18.27667706,18.28149498,18.2863129,18.29113082,18.29594874,18.30076665,18.30558457,18.31040249,18.31522041,18.32003833,18.32485624,18.32967416,18.33449208,18.33931,18.34412792,18.34894583,18.35376375,18.35858167,18.36339959,18.36821751,18.37303542,18.37785334,18.38267126,18.38748918,18.3923071,18.39712501,18.40194293,18.40676085,18.41157877,18.41639669,18.4212146,18.42603252,18.43085044,18.43566836,18.44048628,18.44530419,18.45012211,18.45494003,18.45975795,18.46457587,18.46939378,18.4742117,18.47902962,18.48384754,18.48866546,18.49348337,18.49830129,18.50311921,18.50793713,18.51275505,18.51757296,18.52239088,18.5272088,18.53202672,18.53684464,18.54166255,18.54648047,18.55129839,18.55611631,18.56093423,18.56575214,18.57057006,18.57538798,18.5802059,18.58502382,18.58984173,18.59465965,18.59947757,18.60429549,18.60911341,18.61393132,18.61874924,18.62356716,18.62838508,18.633203,18.63802091,18.64283883,18.64765675,18.65247467,18.65729259,18.6621105,18.66692842,18.67174634,18.67656426,18.68138218,18.68620009,18.69101801,18.69583593,18.70065385,18.70547177,18.71028968,18.7151076,18.71992552
0.003223256,14.550072,47.516231,7.909182909,8.45951671,7.721517276,7.625172203,7.699384132,7.766497095,7.918657417,8.019680371,8.219593122,7.982467427,7.950479344,8.171339567,8.312273871,8.904462555,8.794195424,9.022843693,8.655010176,8.329484502,8.18869437,7.442910484,7.44613374,7.449356996,7.452580252,7.455803508,7.459026764,7.46225002,7.465473276,7.468696532,7.471919788,7.475143044,7.4783663,7.481589556,7.484812812,7.488036068,7.491259324,7.49448258,7.497705836,7.500929092,7.504152348,7.507375604,7.51059886,7.513822116,7.517045372,7.520268628,7.523491884,7.52671514,7.529938396,7.533161652,7.536384908,7.539608164,7.54283142,7.546054676,7.549277932,7.552501188,7.555724444,7.5589477,7.562170956,7.565394212,7.568617468,7.571840724,7.57506398,7.578287236,7.581510492,7.584733748,7.587957004,7.59118026,7.594403516,7.597626772,7.600850028,7.604073284,7.60729654,7.610519796,7.613743052,7.616966308,7.620189564,7.62341282,7.626636076,7.629859332,7.633082588,7.636305844,7.6395291,7.642752356,7.645975612,7.649198868,7.652422124,7.65564538,7.658868636,7.662091892,7.665315148,7.668538404,7.67176166,7.674984916,7.678208172,7.681431428,7.684654684,7.68787794,7.691101196,7.694324452,7.697547708,7.700770964,7.70399422,7.707217476,7.710440732,7.713663988,7.716887244,7.7201105,7.723333756,7.726557012,7.729780268,7.733003524,7.73622678,7.739450036,7.742673292,7.745896548,7.749119804,7.75234306,7.755566316,7.758789572,7.762012828,7.765236084,7.76845934,7.771682596,7.774905852,7.778129108,7.781352364
0.252537443,47.576927,40.143105,0.1,0,7.813859388,6.586411474,5.617069764,4.356500976,4.05953858,3.803022741,4.00297561,3.579835395,3.666271029,3.547105484,3.623944346,3.718169927,3.863229639,4.091801927,4.616299863,4.82748523,5.215078737,4.764470463,5.017007906,5.269545349,5.522082792,5.774620235,6.027157678,6.279695121,6.532232564,6.784770007,7.03730745,7.289844893,7.542382336,7.794919779,8.047457222,8.299994665,8.552532108,8.805069551,9.057606994,9.310144437,9.56268188,9.815219323,10.06775677,10.32029421,10.57283165,10.8253691,11.07790654,11.33044398,11.58298142,11.83551887,12.08805631,12.34059375,12.5931312,12.84566864,13.09820608,13.35074353,13.60328097,13.85581841,14.10835585,14.3608933,14.61343074,14.86596818,15.11850563,15.37104307,15.62358051,15.87611796,16.1286554,16.38119284,16.63373028,16.88626773,17.13880517,17.39134261,17.64388006,17.8964175,18.14895494,18.40149239,18.65402983,18.90656727,19.15910471,19.41164216,19.6641796,19.91671704,20.16925449,20.42179193,20.67432937,20.92686682,21.17940426,21.4319417,21.68447914,21.93701659,22.18955403,22.44209147,22.69462892,22.94716636,23.1997038,23.45224125,23.70477869,23.95731613,24.20985357,24.46239102,24.71492846,24.9674659,25.22000335,25.47254079,25.72507823,25.97761568,26.23015312,26.48269056,26.735228,26.98776545,27.24030289,27.49284033,27.74537778,27.99791522,28.25045266,28.50299011,28.75552755,29.00806499,29.26060243,29.51313988,29.76567732,30.01821476,30.27075221,30.52328965,30.77582709,31.02836454,31.28090198
-0.038741274,-77.39628,25.03428,7.610436221,6.825539444,6.738756919,6.276121798,6.115655137,6.010187467,5.881615776,4.755613659,5.7928092,5.710903688,5.603474622,5.179703305,5.102301004,4.809957418,5.345812655,4.858311455,4.534282616,4.524129584,3.000215307,4.634282297,4.595541023,4.556799749,4.518058475,4.479317201,4.440575927,4.401834653,4.363093379,4.324352105,4.285610831,4.246869557,4.208128283,4.169387009,4.130645735,4.091904461,4.053163187,4.014421913,3.975680639,3.936939365,3.898198091,3.859456817,3.820715543,3.781974269,3.743232995,3.704491721,3.665750447,3.627009173,3.588267899,3.549526625,3.510785351,3.472044077,3.433302803,3.394561529,3.355820255,3.317078981,3.278337707,3.239596433,3.200855159,3.162113885,3.123372611,3.084631337,3.045890063,3.007148789,2.968407515,2.929666241,2.890924967,2.852183693,2.813442419,2.774701145,2.735959871,2.697218597,2.658477323,2.619736049,2.580994775,2.542253501,2.503512227,2.464770953,2.426029679,2.387288405,2.348547131,2.309805857,2.271064583,2.232323309,2.193582035,2.154840761,2.116099487,2.077358213,2.038616939,1.999875665,1.961134391,1.922393117,1.883651843,1.844910569,1.806169295,1.767428021,1.728686747,1.689945473,1.651204199,1.612462925,1.573721651,1.534980377,1.496239103,1.457497829,1.418756555,1.380015281,1.341274007,1.302532733,1.263791459,1.225050185,1.186308911,1.147567637,1.108826363,1.070085089,1.031343815,0.992602541,0.953861267,0.915119993,0.876378719,0.837637445,0.798896171,0.760154897,0.721413623,0.682672349,0.643931075,0.605189801,0.566448527
-0.231276811,50.637772,25.930414,23.96388907,22.57135653,20.25877712,28.26345362,27.77777373,28.4198517,26.94756054,28.99102946,29.80335267,28.11557575,27.89874282,19.93171511,21.43010016,21.33064744,21.34042449,21.8385486,20.50309532,21.69610201,21.77453545,20.28401672,20.05273991,19.8214631,19.59018629,19.35890948,19.12763267,18.89635585,18.66507904,18.43380223,18.20252542,17.97124861,17.7399718,17.50869499,17.27741818,17.04614137,16.81486456,16.58358774,16.35231093,16.12103412,15.88975731,15.6584805,15.42720369,15.19592688,14.96465007,14.73337326,14.50209645,14.27081963,14.03954282,13.80826601,13.5769892,13.34571239,13.11443558,12.88315877,12.65188196,12.42060515,12.18932834,11.95805152,11.72677471,11.4954979,11.26422109,11.03294428,10.80166747,10.57039066,10.33911385,10.10783704,9.876560225,9.645283414,9.414006603,9.182729792,8.951452981,8.72017617,8.488899359,8.257622548,8.026345737,7.795068926,7.563792115,7.332515304,7.101238493,6.869961682,6.638684871,6.40740806,6.176131249,5.944854438,5.713577627,5.482300816,5.251024005,5.019747194,4.788470383,4.557193572,4.325916761,4.09463995,3.863363139,3.632086328,3.400809517,3.169532706,2.938255895,2.706979084,2.475702273,2.244425462,2.013148651,1.78187184,1.550595029,1.319318218,1.088041407,0.856764596,0.625487785,0.394210974,0.162934163,-0.068342648,-0.299619459,-0.53089627,-0.762173081,-0.993449892,-1.224726703,-1.456003514,-1.687280325,-1.918557136,-2.149833947,-2.381110758,-2.612387569,-2.84366438,-3.074941191,-3.306218002,-3.537494813,-3.768771624,-4.000048435
0.011345672,90.356331,23.684994,0.144650458,0.144999395,0.157859354,0.151502361,0.161621139,0.190340811,0.196320875,0.200599318,0.188644999,0.194174893,0.210519056,0.240902076,0.246025688,0.243437439,0.28144773,0.262365597,0.332278182,0.330927964,0.313815174,0.350013411,0.361359083,0.372704755,0.384050427,0.395396099,0.406741771,0.418087443,0.429433115,0.440778787,0.452124459,0.463470131,0.474815803,0.486161475,0.497507147,0.508852819,0.520198491,0.531544163,0.542889835,0.554235507,0.565581179,0.576926851,0.588272523,0.599618195,0.610963867,0.622309539,0.633655211,0.645000883,0.656346555,0.667692227,0.679037899,0.690383571,0.701729243,0.713074915,0.724420587,0.735766259,0.747111931,0.758457603,0.769803275,0.781148947,0.792494619,0.803840291,0.815185963,0.826531635,0.837877307,0.849222979,0.860568651,0.871914323,0.883259995,0.894605667,0.905951339,0.917297011,0.928642683,0.939988355,0.951334027,0.962679699,0.974025371,0.985371043,0.996716715,1.008062387,1.019408059,1.030753731,1.042099403,1.053445075,1.064790747,1.076136419,1.087482091,1.098827763,1.110173435,1.121519107,1.132864779,1.144210451,1.155556123,1.166901795,1.178247467,1.189593139,1.200938811,1.212284483,1.223630155,1.234975827,1.246321499,1.257667171,1.269012843,1.280358515,1.291704187,1.303049859,1.314395531,1.325741203,1.337086875,1.348432547,1.359778219,1.371123891,1.382469563,1.393815235,1.405160907,1.416506579,1.427852251,1.439197923,1.450543595,1.461889267,1.473234939,1.484580611,1.495926283,1.507271955,1.518617627,1.529963299,1.541308971
0.060947243,-59.543198,13.193887,4.143007527,4.637044297,3.751830719,4.259489366,2.850423524,3.149134573,3.223931728,3.40915172,4.297535516,4.545526256,4.446678394,4.551357456,4.557831585,4.684549039,4.755426976,4.946203503,4.988516785,5.163162333,5.89078427,5.822387332,5.883334575,5.944281818,6.005229061,6.066176304,6.127123547,6.18807079,6.249018033,6.309965276,6.370912519,6.431859762,6.492807005,6.553754248,6.614701491,6.675648734,6.736595977,6.79754322,6.858490463,6.919437706,6.980384949,7.041332192,7.102279435,7.163226678,7.224173921,7.285121164,7.346068407,7.40701565,7.467962893,7.528910136,7.589857379,7.650804622,7.711751865,7.772699108,7.833646351,7.894593594,7.955540837,8.01648808,8.077435323,8.138382566,8.199329809,8.260277052,8.321224295,8.382171538,8.443118781,8.504066024,8.565013267,8.62596051,8.686907753,8.747854996,8.808802239,8.869749482,8.930696725,8.991643968,9.052591211,9.113538454,9.174485697,9.23543294,9.296380183,9.357327426,9.418274669,9.479221912,9.540169155,9.601116398,9.662063641,9.723010884,9.783958127,9.84490537,9.905852613,9.966799856,10.0277471,10.08869434,10.14964159,10.21058883,10.27153607,10.33248331,10.39343056,10.4543778,10.51532504,10.57627229,10.63721953,10.69816677,10.75911402,10.82006126,10.8810085,10.94195574,11.00290299,11.06385023,11.12479747,11.18574472,11.24669196,11.3076392,11.36858645,11.42953369,11.49048093,11.55142817,11.61237542,11.67332266,11.7342699,11.79521715,11.85616439,11.91711163,11.97805888,12.03900612,12.09995336,12.1609006,12.22184785
0.327827482,27.953389,53.709807,0.1,0,8.563751566,7.271325422,6.445128092,6.093680596,5.920977854,5.883075714,5.72028692,5.562438864,5.34418061,5.297721696,5.310737861,5.483469429,5.964810791,6.112425644,6.437868284,6.305628975,6.592748741,6.341938992,6.669766474,6.997593956,7.325421438,7.65324892,7.981076402,8.308903884,8.636731366,8.964558848,9.29238633,9.620213812,9.948041294,10.27586878,10.60369626,10.93152374,11.25935122,11.5871787,11.91500619,12.24283367,12.57066115,12.89848863,13.22631611,13.5541436,13.88197108,14.20979856,14.53762604,14.86545352,15.19328101,15.52110849,15.84893597,16.17676345,16.50459093,16.83241842,17.1602459,17.48807338,17.81590086,18.14372834,18.47155583,18.79938331,19.12721079,19.45503827,19.78286575,20.11069324,20.43852072,20.7663482,21.09417568,21.42200316,21.74983065,22.07765813,22.40548561,22.73331309,23.06114057,23.38896806,23.71679554,24.04462302,24.3724505,24.70027798,25.02810547,25.35593295,25.68376043,26.01158791,26.33941539,26.66724288,26.99507036,27.32289784,27.65072532,27.9785528,28.30638029,28.63420777,28.96203525,29.28986273,29.61769021,29.9455177,30.27334518,30.60117266,30.92900014,31.25682762,31.58465511,31.91248259,32.24031007,32.56813755,32.89596503,33.22379252,33.55162,33.87944748,34.20727496,34.53510244,34.86292993,35.19075741,35.51858489,35.84641237,36.17423985,36.50206734,36.82989482,37.1577223,37.48554978,37.81337726,38.14120475,38.46903223,38.79685971,39.12468719,39.45251467,39.78034216,40.10816964,40.43599712,40.7638246
-0.045297107,4.469936,50.503887,10.88248576,11.75259659,11.3859563,10.80121355,11.20117436,11.14518195,11.77800034,11.42249676,11.6813428,11.32793376,11.28725941,11.15688699,10.40678849,11.06729954,10.67853239,10.35679279,10.12844173,9.71371759,9.699598963,9.65073918,9.605442073,9.560144966,9.514847859,9.469550752,9.424253645,9.378956538,9.333659431,9.288362324,9.243065217,9.19776811,9.152471003,9.107173896,9.061876789,9.016579682,8.971282575,8.925985468,8.880688361,8.835391254,8.790094147,8.74479704,8.699499933,8.654202826,8.608905719,8.563608612,8.518311505,8.473014398,8.427717291,8.382420184,8.337123077,8.29182597,8.246528863,8.201231756,8.155934649,8.110637542,8.065340435,8.020043328,7.974746221,7.929449114,7.884152007,7.8388549,7.793557793,7.748260686,7.702963579,7.657666472,7.612369365,7.567072258,7.521775151,7.476478044,7.431180937,7.38588383,7.340586723,7.295289616,7.249992509,7.204695402,7.159398295,7.114101188,7.068804081,7.023506974,6.978209867,6.93291276,6.887615653,6.842318546,6.797021439,6.751724332,6.706427225,6.661130118,6.615833011,6.570535904,6.525238797,6.47994169,6.434644583,6.389347476,6.344050369,6.298753262,6.253456155,6.208159048,6.162861941,6.117564834,6.072267727,6.02697062,5.981673513,5.936376406,5.891079299,5.845782192,5.800485085,5.755187978,5.709890871,5.664593764,5.619296657,5.57399955,5.528702443,5.483405336,5.438108229,5.392811122,5.347514015,5.302216908,5.256919801,5.211622694,5.166325587,5.12102848,5.075731373,5.030434266,4.985137159,4.939840052,4.894542945
-0.014769012,-88.49765,17.189877,1.66191243,1.877879269,1.825089536,1.90354299,1.848468974,1.824977532,1.450396704,1.779086798,1.64546856,2.593754852,2.889507347,2.901320565,1.427380981,1.447802559,1.438907335,1.456443071,1.458992419,1.486296105,1.386630284,1.376574667,1.361805655,1.347036643,1.332267631,1.317498619,1.302729607,1.287960595,1.273191583,1.258422571,1.243653559,1.228884547,1.214115535,1.199346523,1.184577511,1.169808499,1.155039487,1.140270475,1.125501463,1.110732451,1.095963439,1.081194427,1.066425415,1.051656403,1.036887391,1.022118379,1.007349367,0.992580355,0.977811343,0.963042331,0.948273319,0.933504307,0.918735295,0.903966283,0.889197271,0.874428259,0.859659247,0.844890235,0.830121223,0.815352211,0.800583199,0.785814187,0.771045175,0.756276163,0.741507151,0.726738139,0.711969127,0.697200115,0.682431103,0.667662091,0.652893079,0.638124067,0.623355055,0.608586043,0.593817031,0.579048019,0.564279007,0.549509995,0.534740983,0.519971971,0.505202959,0.490433947,0.475664935,0.460895923,0.446126911,0.431357899,0.416588887,0.401819875,0.387050863,0.372281851,0.357512839,0.342743827,0.327974815,0.313205803,0.298436791,0.283667779,0.268898767,0.254129755,0.239360743,0.224591731,0.209822719,0.195053707,0.180284695,0.165515683,0.150746671,0.135977659,0.121208647,0.106439635,0.091670623,0.076901611,0.062132599,0.047363587,0.032594575,0.017825563,0.003056551,-0.011712461,-0.026481473,-0.041250485,-0.056019497,-0.070788509,-0.085557521,-0.100326533,-0.115095545,-0.129864557,-0.144633569,-0.159402581,-0.174171593
0.02013253,2.315834,9.30769,0.142976655,0.159910854,0.168410364,0.202977024,0.218621053,0.221772443,0.204833203,0.191382863,0.185408737,0.231754927,0.23270425,0.242254991,0.276950897,0.302805582,0.317046533,0.293096052,0.459044295,0.516728587,0.500604962,0.514685714,0.534818244,0.554950774,0.575083304,0.595215834,0.615348364,0.635480894,0.655613424,0.675745954,0.695878484,0.716011014,0.736143544,0.756276074,0.776408604,0.796541134,0.816673664,0.836806194,0.856938724,0.877071254,0.897203784,0.917336314,0.937468844,0.957601374,0.977733904,0.997866434,1.017998964,1.038131494,1.058264024,1.078396554,1.098529084,1.118661614,1.138794144,1.158926674,1.179059204,1.199191734,1.219324264,1.239456794,1.259589324,1.279721854,1.299854384,1.319986914,1.340119444,1.360251974,1.380384504,1.400517034,1.420649564,1.440782094,1.460914624,1.481047154,1.501179684,1.521312214,1.541444744,1.561577274,1.581709804,1.601842334,1.621974864,1.642107394,1.662239924,1.682372454,1.702504984,1.722637514,1.742770044,1.762902574,1.783035104,1.803167634,1.823300164,1.843432694,1.863565224,1.883697754,1.903830284,1.923962814,1.944095344,1.964227874,1.984360404,2.004492934,2.024625464,2.044757994,2.064890524,2.085023054,2.105155584,2.125288114,2.145420644,2.165553174,2.185685704,2.205818234,2.225950764,2.246083294,2.266215824,2.286348354,2.306480884,2.326613414,2.346745944,2.366878474,2.387011004,2.407143534,2.427276064,2.447408594,2.467541124,2.487673654,2.507806184,2.527938714,2.548071244,2.568203774,2.588336304,2.608468834,2.628601364
-0.137757953,-64.75737,32.321384,10.07519469,8.636129513,6.946616606,8.154422,7.974426837,7.794814716,7.928121206,7.879894871,7.581543409,8.077751489,8.006161758,7.920213106,8.335150687,8.0491591,10.52809853,6.916279577,8.070207523,7.968299223,5.955019687,7.095328783,6.95757083,6.819812877,6.682054924,6.544296971,6.406539018,6.268781065,6.131023112,5.993265159,5.855507206,5.717749253,5.5799913,5.442233347,5.304475394,5.166717441,5.028959488,4.891201535,4.753443582,4.615685629,4.477927676,4.340169723,4.20241177,4.064653817,3.926895864,3.789137911,3.651379958,3.513622005,3.375864052,3.238106099,3.100348146,2.962590193,2.82483224,2.687074287,2.549316334,2.411558381,2.273800428,2.136042475,1.998284522,1.860526569,1.722768616,1.585010663,1.44725271,1.309494757,1.171736804,1.033978851,0.896220898,0.758462945,0.620704992,0.482947039,0.345189086,0.207431133,0.06967318,-0.068084773,-0.205842726,-0.343600679,-0.481358632,-0.619116585,-0.756874538,-0.894632491,-1.032390444,-1.170148397,-1.30790635,-1.445664303,-1.583422256,-1.721180209,-1.858938162,-1.996696115,-2.134454068,-2.272212021,-2.409969974,-2.547727927,-2.68548588,-2.823243833,-2.961001786,-3.098759739,-3.236517692,-3.374275645,-3.512033598,-3.649791551,-3.787549504,-3.925307457,-4.06306541,-4.200823363,-4.338581316,-4.476339269,-4.614097222,-4.751855175,-4.889613128,-5.027371081,-5.165129034,-5.302886987,-5.44064494,-5.578402893,-5.716160846,-5.853918799,-5.991676752,-6.129434705,-6.267192658,-6.404950611,-6.542708564,-6.680466517,-6.81822447,-6.955982423,-7.093740376,-7.231498329,-7.369256282
0.021267867,90.433601,27.514162,0.239566729,0.349626569,0.409523683,0.360302164,0.415736882,0.489792872,0.593766217,0.759932917,0.721394619,0.701851443,0.708253743,0.669151368,0.698528711,0.612769982,0.485930591,0.608895524,0.589525037,0.577552567,0.6092603,0.55170877,0.572976637,0.594244504,0.615512371,0.636780238,0.658048105,0.679315972,0.700583839,0.721851706,0.743119573,0.76438744,0.785655307,0.806923174,0.828191041,0.849458908,0.870726775,0.891994642,0.913262509,0.934530376,0.955798243,0.97706611,0.998333977,1.019601844,1.040869711,1.062137578,1.083405445,1.104673312,1.125941179,1.147209046,1.168476913,1.18974478,1.211012647,1.232280514,1.253548381,1.274816248,1.296084115,1.317351982,1.338619849,1.359887716,1.381155583,1.40242345,1.423691317,1.444959184,1.466227051,1.487494918,1.508762785,1.530030652,1.551298519,1.572566386,1.593834253,1.61510212,1.636369987,1.657637854,1.678905721,1.700173588,1.721441455,1.742709322,1.763977189,1.785245056,1.806512923,1.82778079,1.849048657,1.870316524,1.891584391,1.912852258,1.934120125,1.955387992,1.976655859,1.997923726,2.019191593,2.04045946,2.061727327,2.082995194,2.104263061,2.125530928,2.146798795,2.168066662,2.189334529,2.210602396,2.231870263,2.25313813,2.274405997,2.295673864,2.316941731,2.338209598,2.359477465,2.380745332,2.402013199,2.423281066,2.444548933,2.4658168,2.487084667,2.508352534,2.529620401,2.550888268,2.572156135,2.593424002,2.614691869,2.635959736,2.657227603,2.67849547,2.699763337,2.721031204,2.742299071,2.763566938,2.784834805
0.035583157,-63.588653,-16.290154,0.810145678,0.830733263,0.933314138,1.102200063,1.193383427,1.234282016,1.118848032,1.233590536,1.266993971,1.239016881,1.20344554,1.13321239,1.081852805,1.566960714,1.42407612,1.317495499,1.566607459,1.31840552,1.400560784,1.441714967,1.477298124,1.512881281,1.548464438,1.584047595,1.619630752,1.655213909,1.690797066,1.726380223,1.76196338,1.797546537,1.833129694,1.868712851,1.904296008,1.939879165,1.975462322,2.011045479,2.046628636,2.082211793,2.11779495,2.153378107,2.188961264,2.224544421,2.260127578,2.295710735,2.331293892,2.366877049,2.402460206,2.438043363,2.47362652,2.509209677,2.544792834,2.580375991,2.615959148,2.651542305,2.687125462,2.722708619,2.758291776,2.793874933,2.82945809,2.865041247,2.900624404,2.936207561,2.971790718,3.007373875,3.042957032,3.078540189,3.114123346,3.149706503,3.18528966,3.220872817,3.256455974,3.292039131,3.327622288,3.363205445,3.398788602,3.434371759,3.469954916,3.505538073,3.54112123,3.576704387,3.612287544,3.647870701,3.683453858,3.719037015,3.754620172,3.790203329,3.825786486,3.861369643,3.8969528,3.932535957,3.968119114,4.003702271,4.039285428,4.074868585,4.110451742,4.146034899,4.181618056,4.217201213,4.25278437,4.288367527,4.323950684,4.359533841,4.395116998,4.430700155,4.466283312,4.501866469,4.537449626,4.573032783,4.60861594,4.644199097,4.679782254,4.715365411,4.750948568,4.786531725,4.822114882,4.857698039,4.893281196,4.928864353,4.96444751,5.000030667,5.035613824,5.071196981,5.106780138,5.142363295,5.177946452
0.404655104,17.679076,43.915886,0.1,0,0.998384772,0.759364211,0.882827528,0.973771342,1.735882889,4.130562574,5.166886809,4.821239796,6.056574441,5.33599675,5.880252844,5.964860686,6.333502799,6.602782907,7.011019941,7.2076202,8.027852215,7.938378791,8.343033895,8.747688999,9.152344103,9.556999207,9.961654311,10.36630942,10.77096452,11.17561962,11.58027473,11.98492983,12.38958494,12.79424004,13.19889514,13.60355025,14.00820535,14.41286046,14.81751556,15.22217066,15.62682577,16.03148087,16.43613598,16.84079108,17.24544618,17.65010129,18.05475639,18.4594115,18.8640666,19.2687217,19.67337681,20.07803191,20.48268702,20.88734212,21.29199722,21.69665233,22.10130743,22.50596254,22.91061764,23.31527274,23.71992785,24.12458295,24.52923806,24.93389316,25.33854826,25.74320337,26.14785847,26.55251358,26.95716868,27.36182378,27.76647889,28.17113399,28.5757891,28.9804442,29.3850993,29.78975441,30.19440951,30.59906462,31.00371972,31.40837482,31.81302993,32.21768503,32.62234014,33.02699524,33.43165034,33.83630545,34.24096055,34.64561566,35.05027076,35.45492586,35.85958097,36.26423607,36.66889118,37.07354628,37.47820138,37.88285649,38.28751159,38.6921667,39.0968218,39.5014769,39.90613201,40.31078711,40.71544222,41.12009732,41.52475242,41.92940753,42.33406263,42.73871774,43.14337284,43.54802794,43.95268305,44.35733815,44.76199326,45.16664836,45.57130346,45.97595857,46.38061367,46.78526878,47.18992388,47.59457898,47.99923409,48.40388919,48.8085443,49.2131994,49.6178545,50.02250961,50.42716471
0.054159726,24.684866,-22.328474,1.573942563,1.508488866,2.250150846,2.331304063,2.271602373,2.225507798,1.936442505,1.938210962,2.264586195,2.055736369,2.435788364,2.430479957,2.479160033,2.327139772,2.360654518,2.459256692,2.450541261,2.454639677,2.575237664,2.252753604,2.30691333,2.361073056,2.415232782,2.469392508,2.523552234,2.57771196,2.631871686,2.686031412,2.740191138,2.794350864,2.84851059,2.902670316,2.956830042,3.010989768,3.065149494,3.11930922,3.173468946,3.227628672,3.281788398,3.335948124,3.39010785,3.444267576,3.498427302,3.552587028,3.606746754,3.66090648,3.715066206,3.769225932,3.823385658,3.877545384,3.93170511,3.985864836,4.040024562,4.094184288,4.148344014,4.20250374,4.256663466,4.310823192,4.364982918,4.419142644,4.47330237,4.527462096,4.581621822,4.635781548,4.689941274,4.744101,4.798260726,4.852420452,4.906580178,4.960739904,5.01489963,5.069059356,5.123219082,5.177378808,5.231538534,5.28569826,5.339857986,5.394017712,5.448177438,5.502337164,5.55649689,5.610656616,5.664816342,5.718976068,5.773135794,5.82729552,5.881455246,5.935614972,5.989774698,6.043934424,6.09809415,6.152253876,6.206413602,6.260573328,6.314733054,6.36889278,6.423052506,6.477212232,6.531371958,6.585531684,6.63969141,6.693851136,6.748010862,6.802170588,6.856330314,6.91049004,6.964649766,7.018809492,7.072969218,7.127128944,7.18128867,7.235448396,7.289608122,7.343767848,7.397927574,7.4520873,7.506247026,7.560406752,7.614566478,7.668726204,7.72288593,7.777045656,7.831205382,7.885365108,7.939524834
0.037720785,-51.92528,-14.235004,1.395852347,1.441508396,1.427610644,1.469568683,1.518845849,1.595813094,1.732335845,1.800488226,1.842713927,1.861402685,1.879510648,1.906747447,1.852165065,1.769553491,1.835908496,1.865823683,1.847979036,1.911676126,2.021610272,1.89749147,1.935212255,1.97293304,2.010653825,2.04837461,2.086095395,2.12381618,2.161536965,2.19925775,2.236978535,2.27469932,2.312420105,2.35014089,2.387861675,2.42558246,2.463303245,2.50102403,2.538744815,2.5764656,2.614186385,2.65190717,2.689627955,2.72734874,2.765069525,2.80279031,2.840511095,2.87823188,2.915952665,2.95367345,2.991394235,3.02911502,3.066835805,3.10455659,3.142277375,3.17999816,3.217718945,3.25543973,3.293160515,3.3308813,3.368602085,3.40632287,3.444043655,3.48176444,3.519485225,3.55720601,3.594926795,3.63264758,3.670368365,3.70808915,3.745809935,3.78353072,3.821251505,3.85897229,3.896693075,3.93441386,3.972134645,4.00985543,4.047576215,4.085297,4.123017785,4.16073857,4.198459355,4.23618014,4.273900925,4.31162171,4.349342495,4.38706328,4.424784065,4.46250485,4.500225635,4.53794642,4.575667205,4.61338799,4.651108775,4.68882956,4.726550345,4.76427113,4.801991915,4.8397127,4.877433485,4.91515427,4.952875055,4.99059584,5.028316625,5.06603741,5.103758195,5.14147898,5.179199765,5.21692055,5.254641335,5.29236212,5.330082905,5.36780369,5.405524475,5.44324526,5.480966045,5.51868683,5.556407615,5.5941284,5.631849185,5.66956997,5.707290755,5.74501154,5.782732325,5.82045311,5.858173895
